bodyparts,RW,RW,RW,LW,LW,LW,RP,RP,RP,PP,PP,PP,LP,LP,LP,Nose,Nose,Nose,HB,HB,HB
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
9240,439.015625,342.456665,1,436.2805176,677.3014526,1,417.9048462,435.7604675,1,410.9150085,505.6799622,1,416.2413025,573.0681763,1,1588.65271,703.229126,0.001218067,480.1486206,417.4066467,0.999999642
9241,439.0661621,342.394104,1,436.2805176,677.0408325,1,418.3191223,435.3626709,1,411.1880188,505.7629089,1,416.2532959,573.0681763,1,1591.222534,702.8146362,0.000835206,475.6064453,418.1514587,0.999999642
9242,439.1069336,342.3910217,1,436.301178,677.0408325,1,418.3191223,435.3129272,1,411.1556702,505.7629089,0.999999881,416.2532959,573.1152344,1,1588.823242,703.229126,0.01058577,475.6064453,418.1514587,0.999999523
9243,439.1069336,342.3910217,1,436.32901,677.0408325,1,418.3191223,435.3626709,1,411.1556702,505.8008118,0.999999881,416.2532959,573.1152344,1,1588.823242,703.229126,0.005226384,475.6064453,417.4066467,0.999999523
9244,439.1069336,342.3910217,1,436.32901,677.0408325,1,417.6673889,435.3626709,1,411.1248474,505.7629089,0.999999881,416.2532959,573.1152344,1,1591.222534,705.7598877,0.000621651,477.9716492,418.5805664,0.999999285
9245,439.0724487,342.3910217,1,436.32901,677.0408325,1,417.6673889,435.786377,1,411.1248474,505.7301941,0.999999881,415.987793,573.1118774,1,1591.465698,705.7598877,0.004383567,483.0108337,418.5805664,0.999999166
9246,439.0651855,342.2549744,1,436.2529297,677.1044312,1,417.6673889,435.786377,1,410.9360352,505.6300659,0.999999762,415.987793,573.1118774,1,1588.823242,705.8419189,0.00156147,484.5402222,418.5805664,0.999999642
9247,439.0179443,342.2232971,1,436.2529297,677.0308838,1,417.8016663,435.786377,1,410.9083252,505.6300659,0.999999404,415.987793,573.0256958,1,1591.465698,705.7598877,0.002141503,485.1190796,419.9223938,0.999999642
9248,438.7990112,342.2549744,1,436.1612244,677.0308838,1,417.816803,435.7538147,1,410.9360352,505.6158142,0.999999404,416.0124512,572.9819336,1,1591.465698,702.0935059,0.003681259,485.869812,422.8894043,0.999999285
9249,438.8551331,342.4771729,1,436.1612244,677.1044312,1,417.816803,435.70755,1,410.9360352,505.6158142,0.999999642,416.0124512,572.7663574,1,1593.314209,701.9356689,0.002982503,486.9283142,424.0434875,0.999998093
9250,438.8551331,342.2754822,1,436.263092,677.1044312,1,417.8563843,435.6163635,1,410.7232056,505.7975769,0.999999762,416.0124512,572.7663574,1,1593.314209,702.0935059,0.000912239,487.7802124,424.0434875,0.999997258
9251,438.8551331,342.2754822,1,436.263092,677.0308838,1,417.816803,435.6694946,1,410.7059021,505.7975769,0.999999762,416.0124512,572.7663574,1,1593.314209,701.9356689,0.009419581,488.8954773,424.0434875,0.999997854
9252,438.9015198,342.4293213,1,436.263092,677.0526733,1,417.816803,435.6694946,1,410.940979,505.7327576,0.999999523,416.024353,573.0935059,1,1588.952393,702.0935059,0.000853694,489.0589905,423.9862671,0.999997854
9253,438.9725952,342.2754822,1,436.3202209,677.1100464,1,417.8563843,435.70755,1,411.1410217,505.7327576,0.999999285,415.9707336,573.0935059,1,1592.907715,701.8840332,0.001006429,489.2850037,422.1907349,0.999999046
9254,438.9725952,342.2754822,1,436.263092,677.1100464,1,417.897522,435.7464294,1,411.1035767,505.729187,0.999999642,415.9707336,573.0935059,1,1588.466919,703.8200073,0.000743056,489.2850037,419.6384277,0.999999404
9255,438.9725952,342.3552246,1,436.1173096,677.1100464,1,418.2714844,435.9577637,1,411.1035767,505.729187,0.999999881,416.1434021,573.0541992,1,1588.466919,706.6647339,0.009246985,489.2506104,417.2317505,0.999998569
9256,438.9624329,342.3902283,1,436.1173096,677.1100464,1,418.3342285,435.9978638,1,411.1035767,505.729187,0.999999881,416.1434021,573.0541992,1,1591.796509,706.6647339,0.001615581,489.2506104,416.2049866,0.999997973
9257,438.9624329,342.3902283,1,436.1173096,677.1100464,1,418.3701782,435.9978638,1,411.033844,505.7616272,0.999999881,416.196228,573.0541992,1,1591.796509,705.9022827,0.00785383,486.2879028,414.0013123,0.999999762
9258,438.9135437,342.4813538,1,436.0680847,677.1409912,1,418.461853,435.9978638,1,410.9987183,505.9266357,1,416.196228,573.1353149,1,1591.796509,705.9022827,0.001491568,486.2879028,414.0013123,0.999999404
9259,438.9135437,342.7006531,1,436.1173096,677.1409912,1,418.461853,436.0136108,1,410.9890442,505.9404297,0.999999881,416.196228,573.1353149,1,1591.796509,704.0640869,0.002634472,486.2879028,414.0013123,0.999994874
9260,438.9135437,342.7006531,1,436.2513123,677.1044312,1,418.461853,435.7613831,1,410.8806763,505.9404297,0.999999881,416.1770935,573.1682129,1,1589.151489,704.0640869,0.003174413,486.2879028,416.3941345,0.999991775
9261,438.8224792,342.7006531,1,436.2513123,677.1066284,1,418.5481567,435.6409607,1,410.9890442,505.9404297,0.999999881,416.1368408,573.1682129,1,1589.121826,705.9022827,0.006973022,486.2879028,417.7397461,0.999998331
9262,438.8121338,342.6502991,1,436.1451111,677.1782837,1,418.5252075,435.6409607,0.999999881,410.9890442,505.9743347,0.999999881,416.0604553,573.2380371,1,1589.121826,703.2610474,0.001916404,484.4394531,417.7397461,0.99999845
9263,438.5653687,342.6502991,1,436.1451111,677.1066284,1,418.5252075,435.2807922,1,410.9890442,505.9743347,0.999999881,416.0189514,573.1326294,1,1588.204834,700.8363647,0.002643212,474.82901,417.9798889,0.999997497
9264,438.5057373,342.4806213,1,436.0945129,677.1066284,1,418.5252075,435.2807922,1,410.8435669,505.9743347,1,415.9575195,573.1781616,1,555.7261353,429.8038635,0.10686858,469.5465698,418.2099609,0.999999285
9265,438.4143372,342.4255066,1,436.0237122,677.1182251,1,418.3182068,435.2954407,1,410.8053894,505.9743347,0.999999881,415.8979187,573.1326294,1,554.7908936,429.8038635,0.043372978,469.2880554,419.6180725,0.999999881
9266,438.1856384,342.4255066,1,436.0237122,677.1182251,1,417.9215088,435.2807922,1,410.7233276,505.8320313,0.999999762,415.8979187,573.1326294,1,457.8633728,429.8038635,0.002524329,469.2880554,422.1734009,0.999999762
9267,437.8972778,342.4117126,1,436.0945129,677.034668,1,417.7587585,435.2954407,1,410.8053894,505.6665344,0.999999523,415.8979187,573.1326294,1,457.8633728,438.9752808,0.019620905,469.2880554,422.1734009,0.999999762
9268,437.8972778,342.3070679,1,436.0992737,677.1182251,1,417.7587585,435.3439331,1,410.8053894,505.6665344,0.999999285,415.8213806,573.0682373,1,457.8633728,441.1338196,0.013731183,469.7312317,422.1734009,0.999999762
9269,437.9861145,342.3070679,1,436.171814,677.1182251,1,417.7587585,435.2954407,1,410.8256836,505.6665344,0.999999642,416.0539856,573.0508423,1,1588.774414,701.6339111,0.007297605,470.9177856,421.5388794,0.999999642
9270,438.1856384,342.399231,1,436.2229614,677.1308594,1,417.787323,435.3439331,1,410.8424072,505.6665344,0.999999762,416.0539856,573.0508423,1,1592.02356,702.0163574,0.003072037,472.4664307,419.0517578,0.999999285
9271,437.9861145,342.399231,1,436.2921753,677.1308594,1,417.7587585,435.3439331,1,410.9466553,505.6824646,0.999999881,416.0108032,573.0743408,1,1592.02356,702.7110596,0.001167682,473.2319946,418.1148682,0.999999166
9272,437.9861145,342.399231,1,436.2229614,677.1308594,1,417.787323,434.8936157,1,410.9466553,505.6829224,1,416.0108032,573.0743408,1,1592.02356,702.7920532,0.003229855,473.3388977,414.6940918,0.999998569
9273,438.3049316,342.554718,1,436.3005371,677.0373535,1,417.8506165,434.8936157,0.999999285,410.9466553,505.861084,0.999999881,416.1018677,573.1437378,1,1589.277588,714.0360107,0.001111959,473.5484009,414.5840759,0.999991655
9274,438.4302673,342.554718,1,436.3005371,677.0373535,1,417.8506165,435.2237854,1,410.9791565,505.9911194,0.999999881,416.0914001,573.2587891,1,1589.277588,714.0360107,0.003150831,473.5484009,414.5840759,0.99999547
9275,438.4264832,342.5601501,1,436.4416199,676.9918823,1,417.714386,435.2237854,1,410.9791565,506.1014404,0.999999881,416.1018677,573.2587891,1,1589.277588,714.0360107,0.00153932,473.5484009,414.6940918,0.999995947
9276,438.4264832,343.0520325,0.999999881,436.4416199,676.921875,1,417.7214966,435.2723694,1,411.0549622,506.1014404,0.999999881,416.1726685,573.2587891,1,1589.950928,713.9147339,0.001891317,473.1968384,416.3395691,0.99999702
9277,438.6847839,343.0520325,1,436.4416199,677.0373535,1,417.7214966,435.2723694,1,411.1411133,506.1014404,0.999999881,416.1726685,573.1437378,1,1589.950928,713.156189,0.000836672,472.6183472,416.6072083,0.999999046
9278,438.6847839,342.3274841,0.999999881,436.4416199,677.055481,1,417.7214966,435.2237854,1,410.9791565,506.1014404,0.999999881,416.2346497,573.2587891,1,1589.950928,712.1544189,0.003818785,472.2218323,418.046936,0.999998569
9279,438.4264832,342.3274841,1,436.4416199,677.055481,1,417.7214966,435.2723694,1,411.0964966,506.1002808,0.999999881,416.2346497,573.0895386,1,1589.384155,706.4573364,0.007972785,471.8502808,418.046936,0.999995828
9280,438.0334778,342.2338562,1,436.3606873,677.0744629,1,417.7214966,435.144043,1,411.1411133,506.0748901,0.999999881,416.3523865,573.0895386,1,1588.428589,706.182251,0.005972599,472.0226746,417.9709778,0.999999166
9281,438.2523804,342.2338562,1,436.1833801,677.1082153,1,417.6654663,435.144043,0.999999285,411.0964966,505.9206848,1,416.3523865,573.0788574,1,1587.820557,705.5250244,0.004412471,472.0226746,416.6072083,0.999999166
9282,438.1987305,342.2338562,1,436.189209,677.1082153,1,417.6654663,435.144043,1,410.9651794,505.9206848,0.999999642,416.0002747,573.0788574,1,458.3836365,437.8306274,0.024280926,472.0226746,416.348938,0.999999046
9283,438.0334778,342.0496216,1,436.189209,677.1422119,1,417.597229,435.2192688,1,411.0964966,505.8906555,0.999999404,416.0002747,572.9882202,1,457.1032104,436.716156,0.270812124,473.4239502,416.1291504,0.999995708
9284,438.0953064,342.0496216,1,436.238678,677.1898804,1,417.6654663,435.2014771,1,411.2303467,505.5887451,0.999999642,416.1868286,572.8598022,1,457.1032104,436.716156,0.096399844,475.5792847,415.4365234,0.999995708
9285,438.0953064,341.9747314,1,436.238678,677.1898804,1,417.6654663,435.2014771,1,410.9075928,505.3443298,0.999999642,416.1868286,572.8598022,1,457.1032104,436.716156,0.306769699,475.7164612,415.0474548,0.999995351
9286,438.0953064,341.9747314,1,436.238678,677.1885376,1,417.597229,435.2014771,1,411.2303467,505.3443298,0.999999642,416.2047119,572.9100952,1,455.9102173,434.6816101,0.004244615,476.4926758,412.328125,0.999997616
9287,438.0953064,341.9747314,1,436.306488,677.1885376,1,417.5694885,435.2192688,1,411.2498169,505.5674133,0.999998689,416.2047119,572.9100952,1,455.9102173,434.6816101,0.001751032,476.4926758,408.1171875,0.999998569
9288,438.1252136,342.1299438,1,436.306488,677.1885376,1,417.3804016,435.2014771,1,411.2498169,505.5674133,0.999999642,416.1868286,572.9267578,1,1588.218506,702.0935059,0.032248016,475.5792847,404.5419617,0.999999642
9289,438.2055969,342.2286682,1,436.2828369,677.1569824,1,417.3720093,434.9238281,1,411.34729,505.7241821,1,416.1676025,573.0300903,1,1588.218506,702.0935059,0.00162579,473.4611511,399.727356,0.999997497
9290,439.4563904,342.2981567,1,436.2828369,677.0904541,1,417.3720093,434.9238281,0.999999046,411.34729,505.7241821,1,416.100708,573.1102905,1,1588.218506,702.0935059,0.005416496,472.5074768,397.6157837,0.999998689
9291,439.5393372,342.3579712,1,436.2828369,677.0904541,1,417.3804016,434.9238281,1,411.34729,506.1324463,0.999999881,416.100708,573.1102905,1,1589.065674,703.8010864,0.004215278,472.5074768,396.6048279,0.999999166
9292,439.6273804,342.8406677,1,436.2828369,677.0904541,1,417.7299194,434.9238281,1,411.34729,506.1324463,0.999999881,416.1676025,573.0300903,1,1589.065674,705.7526855,0.001097579,470.8725586,393.2385864,0.999996424
9293,439.6273804,342.8800354,1,436.2828369,677.117981,1,418.0454102,434.9526672,1,411.34729,506.1324463,0.999999881,416.2808228,572.9837036,1,1589.202148,703.8010864,0.000613933,470.7974243,392.318634,0.999994636
9294,439.5393372,342.8800354,1,436.2679138,677.117981,1,418.0454102,435.1806335,1,411.5010681,506.0681763,0.999999881,416.2808228,572.9837036,1,1589.161011,705.7526855,0.000810133,469.717041,391.9231262,0.999999285
9295,439.4192505,342.8800354,1,436.2679138,677.1479492,1,418.197937,435.3852234,1,411.5010681,506.0681763,0.999999881,416.2808228,572.9837036,1,1589.202148,705.7526855,0.001487191,468.6858826,391.9231262,0.999999046
9296,438.6165771,342.6612854,1,436.3114014,677.1479492,1,418.2258911,435.3852234,1,411.5010681,506.0650024,0.999999881,416.1557617,573.0148926,1,1589.202148,705.510498,0.004073469,468.122467,391.9231262,0.999999404
9297,438.6165771,342.5910339,1,436.3114014,677.15448,1,418.2258911,435.4923401,1,411.1974182,505.8389587,0.999999881,416.1418457,573.0909424,1,1589.233643,705.510498,0.004395881,468.122467,393.4115601,0.999998331
9298,438.6165771,342.5910339,0.999999881,436.3591003,677.15448,1,417.8566284,435.4923401,1,411.1974182,505.8389587,0.999999881,415.9630432,573.1940308,1,1592.188354,705.510498,0.002497351,468.122467,395.1152954,0.999999285
9299,438.9459534,342.5910339,1,436.3591003,677.15448,1,417.8791504,435.4923401,1,411.1974182,505.8190918,0.999999881,416.1418457,573.1994019,1,1592.933472,704.0377808,0.001068096,469.4911194,395.3859253,0.999998569
9300,438.9459534,342.5302734,1,436.3591003,677.1253662,1,417.8566284,435.2593689,1,411.1974182,505.8192444,0.999999881,416.1418457,573.1994019,1,1592.933472,704.0377808,0.005570923,471.1405029,396.9556885,0.999999285
9301,438.9459534,342.4436035,1,436.1373901,677.06073,1,417.8566284,435.2593689,1,411.2287598,505.8389587,0.999999881,416.1418457,573.1994019,1,1592.933472,703.0122681,0.001781517,471.7417297,396.9556885,0.999998569
9302,438.6934509,342.2889099,1,436.1373901,677.0455322,1,417.8652039,435.2593689,1,411.2453918,505.8192444,0.999999881,416.131897,573.1573486,1,1592.488159,703.0122681,0.001423666,473.493103,401.4502563,0.999996781
9303,438.6934509,342.2889099,1,436.1373901,677.0455322,1,417.8652039,435.1622925,1,411.2287598,505.8192444,0.999999881,416.131897,573.1307983,1,1588.984009,703.0122681,0.006913558,473.493103,401.4567871,0.999997139
9304,438.6934509,342.2889099,1,436.1680603,677.0455322,1,417.7872925,435.4833984,1,410.9927368,505.8192444,0.999999881,416.131897,573.0821533,1,1588.293945,703.0122681,0.001737991,473.493103,402.0325623,0.99999249
9305,439.2112427,342.83078,1,436.1729126,677.1784668,1,417.7872925,435.5388489,1,411.14328,505.7844543,0.999999881,416.1172485,573.0821533,1,1588.984009,705.9589844,0.001420669,472.4754028,402.6289978,0.999996066
9306,439.3850403,342.83078,1,436.1729126,677.1784668,1,417.7872925,435.4833984,1,410.9613342,505.6922302,0.999999881,416.1109314,573.0821533,1,1588.984009,705.9589844,0.001387906,472.4754028,403.0343933,0.999999166
9307,439.3850403,342.83078,1,436.1680603,677.1784668,1,417.7872009,435.4446411,1,410.9613342,505.7844543,0.999999881,416.1109314,573.1307983,1,1588.984009,703.80896,0.001296511,472.4754028,403.1976318,0.99999845
9308,439.3850403,342.3934937,1,436.0561218,677.1265869,1,417.7419434,435.4446411,1,410.9122314,505.7844543,1,416.0628967,573.1003418,1,451.6383667,446.0386963,0.008074822,473.6557922,403.1976318,0.999997377
9309,438.8887939,342.3544922,1,436.0561218,677.1265869,1,417.7419434,435.4446411,1,411.14328,505.9130859,0.999999881,416.0325623,573.1116943,1,1589.306152,703.80896,0.019655531,473.6557922,403.0343933,0.99999404
9310,438.7413025,342.2626648,1,436.0561218,677.1090088,1,417.8245239,435.3731689,1,411.1378174,505.9130859,0.999999881,415.9482727,573.1003418,1,1589.306152,703.80896,0.001719403,473.6557922,401.3648376,0.99999845
9311,438.5282288,342.2626648,1,435.9529419,677.1265869,1,417.7419434,434.8633728,1,411.1474915,505.9130859,0.999999881,415.9482727,573.1003418,1,1588.421997,705.015686,0.00110124,471.5510254,400.7496338,0.999999166
9312,437.7779236,342.2626648,1,435.9529419,677.0696411,1,417.7419434,434.8633728,1,411.1378174,505.9130859,0.999999881,415.9482727,573.0796509,1,1589.306152,713.1932373,0.000642626,469.9161072,400.7496338,0.999999523
9313,437.7779236,342.2626648,1,436.1073303,677.0696411,1,417.8121338,435.6763,0.999998569,411.1378174,505.8356018,0.999999881,415.9482727,573.0326538,1,1589.306152,727.7531738,0.016827201,469.9161072,400.7496338,0.999999285
9314,437.7779236,342.2391052,1,436.1052856,677.0004272,1,417.2723083,435.6763,1,411.0414734,505.8356018,1,415.997345,573.0326538,1,1589.122314,713.1932373,0.001840703,469.9161072,408.0507202,0.999999404
9315,437.8664551,342.2391052,1,435.9529419,677.0004272,1,417.2723083,435.6763,1,410.964386,506.0538635,1,415.997345,573.0098267,1,1588.66333,727.7531738,0.000742284,472.949707,408.0507202,0.999996066
9316,438.382019,342.4118958,1,436.1052856,677.0004272,1,417.4183044,435.6763,1,410.964386,506.0538635,1,415.9814453,573.0326538,1,1589.122314,727.7531738,0.002950533,475.7915955,408.0507202,0.999997854
9317,438.4796448,342.421936,1,436.1052856,677.0728149,1,417.4183044,435.3184814,0.999999881,410.8800964,505.8356018,1,415.9814453,573.0678101,1,1589.122314,705.8896484,0.001658734,475.7915955,406.6462708,0.999999523
9318,438.6729431,342.5179749,1,436.1052856,677.0728149,1,417.4183044,434.6021729,0.999999762,411.0414734,505.9299011,1,415.997345,573.0873413,1,1589.122314,705.838562,0.008206009,475.7915955,406.6107788,0.999998927
9319,438.6742859,342.6921387,1,436.1276855,677.0728149,1,417.6254578,434.5293274,0.999999523,410.937439,505.7224121,0.999999881,415.9814453,573.151062,1,1589.254272,705.6123657,0.001109047,473.9051819,405.5654297,0.999999404
9320,438.6742859,342.6921387,1,436.1276855,677.0250854,1,417.6254578,434.5293274,0.999999642,410.937439,505.699585,0.999999881,415.8830872,573.1619873,1,1589.254272,704.7367554,0.001378473,473.9051819,405.5654297,0.999999762
9321,438.7693787,342.73349,1,436.0619507,677.0250854,1,417.6347961,434.5293274,0.999999642,410.937439,505.699585,1,415.9721069,573.1619873,1,1588.833984,705.6123657,0.002846726,473.9051819,405.8943176,0.999999642
9322,438.6742859,342.6921387,1,436.0619507,677.0125122,1,417.6347961,434.7249146,0.999999881,410.9957581,505.8065491,1,415.7674866,573.1602783,1,1588.63562,705.6123657,0.000970087,473.5610046,405.8943176,0.999998093
9323,438.646698,342.6350708,1,436.0537415,677.003479,1,417.5976868,434.7834473,1,410.9957581,505.8065491,1,415.7674866,573.151062,1,1588.63562,702.9264526,0.010441627,473.7270813,405.8943176,0.999996543
9324,438.6126404,342.6066284,1,436.0520325,677.003479,1,417.5976868,435.4783325,0.999999642,411.0093384,506.0071411,1,415.9721069,573.1352539,1,1588.63562,706.6369629,0.001526328,475.5275574,408.4996033,0.999998331
